,image,num of ppl
22,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_710_50.jpg,1
23,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_740_50.jpg,1
24,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_770_50.jpg,1
25,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_800_50.jpg,1
26,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_830_50.jpg,1
27,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_860_50.jpg,0
28,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_890_50.jpg,0
29,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_920_50.jpg,0
30,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_950_50.jpg,0
31,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_50_80.jpg,0
32,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_80_80.jpg,0
33,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_110_80.jpg,0
34,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_140_80.jpg,0
35,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_170_80.jpg,0
36,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_200_80.jpg,0
37,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_230_80.jpg,0
38,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_260_80.jpg,0
39,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_290_80.jpg,0
40,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_320_80.jpg,0
41,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_350_80.jpg,0
42,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_380_80.jpg,0
43,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_410_80.jpg,0
44,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_440_80.jpg,0
45,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_470_80.jpg,0
46,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_500_80.jpg,0
47,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_530_80.jpg,0
48,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_560_80.jpg,0
49,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_590_80.jpg,1
50,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_620_80.jpg,1
51,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_650_80.jpg,1
52,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_680_80.jpg,1
53,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_710_80.jpg,1
54,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_740_80.jpg,1
55,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_770_80.jpg,1
56,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_800_80.jpg,1
57,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_830_80.jpg,1
58,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_860_80.jpg,0
59,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_890_80.jpg,0
60,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_920_80.jpg,0
61,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_950_80.jpg,0
62,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_50_110.jpg,0
63,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_80_110.jpg,0
64,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_110_110.jpg,0
65,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_140_110.jpg,0
66,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_170_110.jpg,0
67,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_200_110.jpg,0
68,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_230_110.jpg,0
69,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_260_110.jpg,0
70,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_290_110.jpg,1
71,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_320_110.jpg,1
72,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_350_110.jpg,1
73,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_380_110.jpg,1
74,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_410_110.jpg,1
75,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_440_110.jpg,1
76,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_470_110.jpg,1
77,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_500_110.jpg,1
78,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_530_110.jpg,0
79,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_560_110.jpg,0
80,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_590_110.jpg,1
81,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_620_110.jpg,1
82,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_650_110.jpg,1
83,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_680_110.jpg,1
84,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_710_110.jpg,1
85,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_740_110.jpg,1
86,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_770_110.jpg,1
87,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_800_110.jpg,1
88,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_830_110.jpg,1
89,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_860_110.jpg,0
90,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_890_110.jpg,0
91,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_920_110.jpg,0
92,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_950_110.jpg,0
93,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_50_140.jpg,0
94,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_80_140.jpg,0
95,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_110_140.jpg,0
96,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_140_140.jpg,0
97,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_170_140.jpg,0
98,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_200_140.jpg,0
99,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_230_140.jpg,0
100,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_260_140.jpg,0
101,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_290_140.jpg,1
102,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_320_140.jpg,1
103,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_350_140.jpg,1
104,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_380_140.jpg,1
105,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_410_140.jpg,1
106,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_440_140.jpg,1
107,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_470_140.jpg,1
108,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_500_140.jpg,1
109,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_530_140.jpg,0
110,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_560_140.jpg,0
111,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_590_140.jpg,1
112,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_620_140.jpg,1
113,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_650_140.jpg,1
114,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_680_140.jpg,1
115,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_710_140.jpg,1
116,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_740_140.jpg,1
117,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_770_140.jpg,1
118,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_800_140.jpg,1
119,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_830_140.jpg,1
120,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_860_140.jpg,0
121,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_890_140.jpg,0
122,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_920_140.jpg,0
123,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_950_140.jpg,0
124,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_50_170.jpg,0
125,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_80_170.jpg,0
126,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_110_170.jpg,0
127,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_140_170.jpg,0
128,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_170_170.jpg,0
129,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_200_170.jpg,0
130,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_230_170.jpg,0
131,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/0/pocari-cm_0960.jpg_checked_256_256_30_30_0_260_170.jpg,0
132,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_290_170.jpg,1
133,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_320_170.jpg,1
134,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_350_170.jpg,1
135,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_380_170.jpg,1
136,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_410_170.jpg,1
137,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_0960.jpg_checked_256_256_cropped/1/pocari-cm_0960.jpg_checked_256_256_30_30_0_440_170.jpg,1
